quality_measure	comparaison_measure	method_aggregation_outcome	attrs_objects	attrs_users	nb_attrs_objects	nb_attrs_objects_in_itemset	nb_attrs_users	nb_attrs_users_in_itemset	quality_threshold	threshold_objects	threshold_nb_users_1	threshold_nb_users_2	nb_objects	nb_users	nb_users_1	nb_users_2	nb_reviews	algorithm	closed	pruning_ub	RandomWalk	timebudget	bound_type	nb_generated_subgroups	nb_visited_subgroups	nb_candidates_subgroups	nb_patterns	timespent_init	timespent	timespent_total
AGR_SUMDIFF	AVG_YELP	AVGRATINGS_SIMPLE	[('genres', 'themes'), ('releaseDate', 'numeric')]	[('ageGroup', 'simple'), ('gender', 'simple'), ('occupation', 'simple')]	2	164	3	54	0.05	8.0	50.0	50.0	1681	943	943	943	99991	DSC+CLOSED+UB2	True	True	False	36000	2	2611477.0	2476996.0	2475907.0	5931	0.35	229.12	229.49
AGR_SUMDIFF	AVG_YELP	AVGRATINGS_SIMPLE	[('genres', 'themes'), ('releaseDate', 'numeric')]	[('ageGroup', 'simple'), ('gender', 'simple'), ('occupation', 'simple')]	2	164	3	54	0.1	8.0	50.0	50.0	1681	943	943	943	99991	DSC+CLOSED+UB2	True	True	False	36000	2	2382085.0	2298139.0	2297506.0	1226	0.34	105.39	105.75
AGR_SUMDIFF	AVG_YELP	AVGRATINGS_SIMPLE	[('genres', 'themes'), ('releaseDate', 'numeric')]	[('ageGroup', 'simple'), ('gender', 'simple'), ('occupation', 'simple')]	2	164	3	54	0.15	8.0	50.0	50.0	1681	943	943	943	99991	DSC+CLOSED+UB2	True	True	False	36000	2	308391.0	302019.0	302019.0	1	0.33	19.77	20.12
AGR_SUMDIFF	AVG_YELP	AVGRATINGS_SIMPLE	[('genres', 'themes'), ('releaseDate', 'numeric')]	[('ageGroup', 'simple'), ('gender', 'simple'), ('occupation', 'simple')]	2	2	3	54	0.2	8.0	50.0	50.0	1681	943	943	943	99991	DSC+CLOSED+UB2	True	True	False	36000	2	0	0	0.0	0	0.33	1.11	1.46
AGR_SUMDIFF	AVG_YELP	AVGRATINGS_SIMPLE	[('genres', 'themes'), ('releaseDate', 'numeric')]	[('ageGroup', 'simple'), ('gender', 'simple'), ('occupation', 'simple')]	2	2	3	54	0.3	8.0	50.0	50.0	1681	943	943	943	99991	DSC+CLOSED+UB2	True	True	False	36000	2	0	0	0.0	0	0.34	1.03	1.38
