quality_measure	comparaison_measure	method_aggregation_outcome	attrs_objects	attrs_users	nb_attrs_objects	nb_attrs_objects_in_itemset	nb_attrs_users	nb_attrs_users_in_itemset	quality_threshold	threshold_objects	threshold_nb_users_1	threshold_nb_users_2	nb_objects	nb_users	nb_users_1	nb_users_2	nb_reviews	algorithm	closed	pruning_ub	RandomWalk	timebudget	bound_type	nb_generated_subgroups	nb_visited_subgroups	nb_candidates_subgroups	nb_patterns	timespent_init	timespent	timespent_total
AGR_SUMDIFF	MAAD	VECTOR_VALUES	[('PROCEDURE_SUBJECT', 'themes'), ('VOTE_DATE', 'numeric'), ('COMMITTEE', 'simple')]	[('EU_MEMBER_SINCE', 'numeric'), ('CURRENCY', 'simple'), ('SCHENGEN_MEMBER', 'simple'), ('COUNTRY', 'simple'), ('GROUPE_ID', 'simple'), ('NATIONAL_PARTY', 'simple')]	3	413	6	602	0.35	40.0	10.0	10.0	4161	958	958	958	2689794	DSC+CLOSED+UB2	True	True	False	36000.0	2	1151408786.0	360725639.0	220121865.0	7324	8.73	34328.01	34337.26
AGR_SUMDIFF	MAAD	VECTOR_VALUES	[('PROCEDURE_SUBJECT', 'themes'), ('VOTE_DATE', 'numeric'), ('COMMITTEE', 'simple')]	[('EU_MEMBER_SINCE', 'numeric'), ('CURRENCY', 'simple'), ('SCHENGEN_MEMBER', 'simple'), ('COUNTRY', 'simple'), ('GROUPE_ID', 'simple'), ('NATIONAL_PARTY', 'simple')]	3	413	6	602	0.5	40.0	10.0	10.0	4161	958	958	958	2689794	DSC+CLOSED+UB2	True	True	False	36000.0	2	455126966.0	145214773.0	86246052.0	533	8.7	10161.23	10170.44
AGR_SUMDIFF	MAAD	VECTOR_VALUES	[('PROCEDURE_SUBJECT', 'themes'), ('VOTE_DATE', 'numeric'), ('COMMITTEE', 'simple')]	[('EU_MEMBER_SINCE', 'numeric'), ('CURRENCY', 'simple'), ('SCHENGEN_MEMBER', 'simple'), ('COUNTRY', 'simple'), ('GROUPE_ID', 'simple'), ('NATIONAL_PARTY', 'simple')]	3	413	6	602	0.7	40.0	10.0	10.0	4161	958	958	958	2689794	DSC+CLOSED+UB2	True	True	False	36000.0	2	44901187.0	14968051.0	8434163.0	5	8.61	1436.96	1446.08
AGR_SUMDIFF	MAAD	VECTOR_VALUES	[('PROCEDURE_SUBJECT', 'themes'), ('VOTE_DATE', 'numeric'), ('COMMITTEE', 'simple')]	[('EU_MEMBER_SINCE', 'numeric'), ('CURRENCY', 'simple'), ('SCHENGEN_MEMBER', 'simple'), ('COUNTRY', 'simple'), ('GROUPE_ID', 'simple'), ('NATIONAL_PARTY', 'simple')]	3	413	6	602	0.8	40.0	10.0	10.0	4161	958	958	958	2689794	DSC+CLOSED+UB2	True	True	False	36000.0	2	8792133.0	3261611.0	1655876.0	0	9.12	663.98	673.61
AGR_SUMDIFF	MAAD	VECTOR_VALUES	[('PROCEDURE_SUBJECT', 'themes'), ('VOTE_DATE', 'numeric'), ('COMMITTEE', 'simple')]	[('EU_MEMBER_SINCE', 'numeric'), ('CURRENCY', 'simple'), ('SCHENGEN_MEMBER', 'simple'), ('COUNTRY', 'simple'), ('GROUPE_ID', 'simple'), ('NATIONAL_PARTY', 'simple')]	3	3	6	602	0.9	40.0	10.0	10.0	4161	958	958	958	2689794	DSC+CLOSED+UB2	True	True	False	36000.0	2	0	0	0.0	0	8.69	419.94	429.14
AGR_SUMDIFF	MAAD	VECTOR_VALUES	[('PROCEDURE_SUBJECT', 'themes'), ('VOTE_DATE', 'numeric'), ('COMMITTEE', 'simple')]	[('EU_MEMBER_SINCE', 'numeric'), ('CURRENCY', 'simple'), ('SCHENGEN_MEMBER', 'simple'), ('COUNTRY', 'simple'), ('GROUPE_ID', 'simple'), ('NATIONAL_PARTY', 'simple')]	3	3	6	602	0.95	40.0	10.0	10.0	4161	958	958	958	2689794	DSC+CLOSED+UB2	True	True	False	36000.0	2	0	0	0.0	0	8.69	418.27	427.47
