quality_measure	comparaison_measure	method_aggregation_outcome	attrs_objects	attrs_users	nb_attrs_objects	nb_attrs_objects_in_itemset	nb_attrs_users	nb_attrs_users_in_itemset	quality_threshold	threshold_objects	threshold_nb_users_1	threshold_nb_users_2	nb_objects	nb_users	nb_users_1	nb_users_2	nb_reviews	algorithm	closed	pruning_ub	RandomWalk	timebudget	bound_type	nb_generated_subgroups	nb_visited_subgroups	nb_candidates_subgroups	nb_patterns	timespent_init	timespent	timespent_total
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes'), ('state', 'simple')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	2	1204	3	16	0.1	50.0	1.0	1.0	127162	18	18	18	745242	DSC+CLOSED+UB2	True	True	False	36000	2	36586179.0	2121266.0	2046989.0	4086	15.0	3126.32	3141.32
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes'), ('state', 'simple')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	2	1204	3	16	0.2	50.0	1.0	1.0	127162	18	18	18	745242	DSC+CLOSED+UB2	True	True	False	36000	2	22626438.0	1897106.0	1837064.0	168	14.79	1215.91	1230.71
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes'), ('state', 'simple')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	2	1204	3	16	0.3	50.0	1.0	1.0	127162	18	18	18	745242	DSC+CLOSED+UB2	True	True	False	36000	2	13025679.0	1528315.0	1487447.0	0	14.79	1060.38	1075.17
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes'), ('state', 'simple')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	2	1204	3	16	0.4	50.0	1.0	1.0	127162	18	18	18	745242	DSC+CLOSED+UB2	True	True	False	36000	2	7133349.0	1130072.0	1102909.0	0	14.77	920.78	935.56
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes'), ('state', 'simple')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	2	1204	3	16	0.5	50.0	1.0	1.0	127162	18	18	18	745242	DSC+CLOSED+UB2	True	True	False	36000	2	3755849.0	780421.0	763858.0	0	14.72	810.89	825.62
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes'), ('state', 'simple')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	2	1204	3	16	0.6	50.0	1.0	1.0	127162	18	18	18	745242	DSC+CLOSED+UB2	True	True	False	36000	2	1945139.0	506986.0	497504.0	0	14.88	713.68	728.57
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes'), ('state', 'simple')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	2	1204	3	16	0.7	50.0	1.0	1.0	127162	18	18	18	745242	DSC+CLOSED+UB2	True	True	False	36000	2	816422.0	271254.0	266741.0	0	14.8	580.7	595.5
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes'), ('state', 'simple')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	2	1204	3	16	0.8	50.0	1.0	1.0	127162	18	18	18	745242	DSC+CLOSED+UB2	True	True	False	36000	2	119275.0	53759.0	52940.0	0	14.81	257.93	272.74
